Curr IP,Server IP,CDN IP,Trc Server,Trc CDN,Trc Diff.,Ping Server,Ping CDN,Ping Diff,CDN?,Hops Server,Hops CDN,Distance Server,Distance CDN,Distance Diff.,CDN TTL
130.245.192.6,63.245.215.20,104.16.41.2,86149.76787567139,1033.9040756225586,85115.86380004883,99.087,7.761,91.32600000000001,Yes,32,5,2605.834121660713,1336.0192772569214,1269.8148444037918,57
130.245.192.6,185.89.12.132,185.89.12.132,116256.44111633301,104301.20301246643,11955.238103866577,177.305,157.434,19.87100000000001,Yes,32,32,4643.0148648715585,4643.0148648715585,0.0,300
130.245.192.6,216.58.219.227,216.58.218.227,6095.857858657837,2202.813148498535,3893.0447101593018,7.756,12.196,-4.4399999999999995,No,7,11,2604.2185512435794,2604.2185512435794,0.0,300
130.245.192.6,216.58.219.227,216.58.218.227,6087.904930114746,6213.470935821533,-125.56600570678711,7.985,12.518,-4.533,No,7,11,2604.2185512435794,2604.2185512435794,0.0,300
130.245.192.6,64.30.228.118,172.229.223.163,102605.35621643066,10607.09810256958,91998.25811386108,70.813,6.645,64.168,Yes,32,5,1091.701358667435,146.06857970437022,945.6327789630648,20
130.245.192.6,107.178.250.249,107.178.250.249,1198.6229419708252,89.74719047546387,1108.8757514953613,7.083,8.107,-1.0239999999999991,No,7,7,268.4655424288264,268.4655424288264,0.0,300
130.245.192.6,163.53.78.128,163.53.78.128,110509.70602035522,115436.18106842041,-4926.475048065186,301.697,251.340,50.357,Yes,32,32,7824.502918478069,7824.502918478069,0.0,60
130.245.192.6,104.25.65.8,104.25.64.8,1040.257215499878,1040.0869846343994,0.17023086547851562,9.207,7.131,2.0760000000000005,Yes,5,5,1336.0192772569214,1336.0192772569214,0.0,300
130.245.192.6,216.58.219.227,216.58.218.227,1101.438045501709,6211.667060852051,-5110.229015350342,7.492,12.319,-4.827000000000001,No,7,11,2604.2185512435794,2604.2185512435794,0.0,300
130.245.192.6,157.185.170.133,157.185.153.68,92.2091007232666,224.03407096862793,-131.82497024536133,9.158,8.506,0.6519999999999992,Yes,7,9,2479.7343320473046,2487.622704685451,-7.888372638146393,53
130.245.192.6,46.28.209.62,46.28.209.62,101251.8379688263,106031.7051410675,-4779.867172241211,108.174,108.245,-0.07099999999999795,Yes,32,32,3546.78847971467,3546.78847971467,0.0,600
